iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprelig,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
106,13,1,26,2,4,18,12,10,8,83,0,0.17,1,35,3,10,32,20,12,11,15,0,5,8,8,8,8,8,4,3,2,22,1,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2,1,10,10,10,10,10,10,10,7,2
106,13,1,26,2,4,18,13,11,9,84,0,-0.06,1,32,3,30,30,30,5,0,5,0,4,6,8,6,5,5,5,4,2,22,1,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2,1,10,10,10,8,8,8,10,6,2
106,13,1,26,2,4,18,7,5,11,86,0,0.21,0,22,2,15,20,20,20,5,20,1,5,7,7,7,7,6,7,7,2,22,1,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2,0,8,6,7,8,9,1,7,6,2
106,13,1,26,2,4,18,8,6,13,88,0,0.18,0,23,2,15,15,20,15,20,15,0,2,10,10,2,2,3,7,2,2,22,1,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2,1,8,10,8,8,6,5,7,3,2
106,13,1,26,2,4,18,18,16,18,93,0,0.37,0,29,2,14,20,18,24,18,6,0,7,7,7,7,7,7,7,6,2,22,1,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2,1,9,10,10,8,8,8,10,6,2
107,14,1,28,2,4,18,10,17,2,77,1,0.63,1,22,2,15,20,20,20,15,10,1,9,9,9,10,9,10,10,7,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,6,8,8,8,9,7,6.5,7,2
107,14,1,28,2,4,18,16,5,3,78,1,0.65,0,23,3,10,25,20,10,20,15,1,9,9,9,9,9,9,10,1,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,6.5,7,6.5,5,5,5,5.5,5,2
107,14,1,28,2,4,18,15,4,4,79,1,0.52,0,26,4,10,20,15,20,20,15,1,5,7,7,7,5,6,6,5,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,6,8,9,7,6,5,6,5,2
107,14,1,28,2,4,18,14,3,5,80,0,0.07,0,27,4,10,20,20,10,20,20,0,6,9,8,8,9,8,7,9,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,0,6,8,8,5.5,6,2,5,6.5,2
107,14,1,28,2,4,18,1,8,6,81,0,0.51,1,28,2,10,10,20,20,20,20,0,2,7,6,8,6,4,8,10,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,10,9,9,9,9,8,9,7,2
107,14,1,28,2,4,18,6,13,7,82,1,0.71,0,25,6,20,20,20,20,10,10,1,7,10,9,10,8,9,10,8,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,8,8,8,8,7,7.5,8.5,6.5,2
107,14,1,28,2,4,18,12,1,8,83,1,0.72,0,35,3,10,32,20,12,11,15,1,8,8,8,7,5,8,4,3,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,9,10,9,8,7,6.5,8,9,2
107,14,1,28,2,4,18,13,2,9,84,0,0.71,0,32,3,30,30,30,5,0,5,0,4,8,8,5,7,6,7,7,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,0,7,7,8.5,6.5,9,4,5,3,2
107,14,1,28,2,4,18,2,9,10,85,1,0.56,1,30,2,20,25,15,15,15,10,1,7,6,6,5,6,5,6,6,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,8,8,7,8,6,8,7,6,2
107,14,1,28,2,4,18,7,14,11,86,1,0.52,1,22,2,15,20,20,20,5,20,1,10,7,7,6,6,8,5,2,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,8,8,8,7,8,8,8,8,2
107,14,1,28,2,4,18,9,16,12,87,1,0.72,1,23,2,15,15,20,15,15,20,1,8,10,8,9,8,8,8,8,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,9,9,9,9,9,8.5,8,8,2
107,14,1,28,2,4,18,8,15,13,88,0,0.18,1,23,2,15,15,20,15,20,15,0,3,10,10,10,10,6,7,8,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,9,9,9,9,9,9,8,8,1
107,14,1,28,2,4,18,3,10,14,89,0,0.58,1,27,2,25,15,20,20,20,0,0,9,9,10,10,7,6,8,5,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,0,8,7,9,6,9,4,7,6,2
107,14,1,28,2,4,18,4,11,15,90,0,0.23,0,23,4,15,21,18,18,10,18,1,6,7,8,7,8,6,6,0,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,0,7,8,8,6,6,2,4,4,2
107,14,1,28,2,4,18,17,6,17,92,1,0.8,1,29,2,10,20,20,20,20,10,1,8,9,9,10,9,9,8,8,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,9,9,9,9,9,8,8,6,2
107,14,1,28,2,4,18,18,7,18,93,0,0.23,1,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,6,2,21,7,1,2,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6,1,7.5,8.5,9,9.5,9.5,9,8,6.5,2
110,17,1,34,2,4,18,10,12,2,77,0,0.76,1,22,2,15,20,20,20,15,10,1,8,9,8,9,9,8,8,4,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,7,8,6,9,8,5,3,2
110,17,1,34,2,4,18,1,3,6,81,0,0.67,1,28,2,10,10,20,20,20,20,0,6,6,7,6,7,6,6,2,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,5,8,5,10,5,4,2,2
110,17,1,34,2,4,18,6,8,7,82,0,0.76,0,25,6,20,20,20,20,10,10,0,7,8,8,9,8,6,8,7,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,8,9,8,6,7,5,5,2
110,17,1,34,2,4,18,7,9,11,86,1,0.5,1,22,2,15,20,20,20,5,20,1,8,7,7,7,7,8,8,6,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,7,8,9,8,7,8,8,6,2
110,17,1,34,2,4,18,8,10,13,88,0,0.52,1,23,2,15,15,20,15,20,15,0,4,10,10,10,10,8,7,8,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,6,8,8,7,6,6,6,5,2
110,17,1,34,2,4,18,3,5,14,89,0,0.36,1,27,2,25,15,20,20,20,0,0,7,10,10,10,7,6,8,5,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,7,8,5,9,6,6,6,2
110,17,1,34,2,4,18,18,2,18,93,0,0.31,1,29,2,14,20,18,24,18,6,0,7,7,7,6,6,6,7,6,2,28,14,6,6,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,0,5,7,8,7,8,8,5,6,2
113,2,0,3,1,5,10,9,1,1,122,0,0.08,0,22,6,40,15,10,20,5,10,0,10,10,10,10,10,10,10,1,1,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,8,10,9,10,5,5,8,1,1
113,2,0,3,1,5,10,9,5,2,123,0,-0.22,0,18,4,50,10,20,5,5,10,0,6,5,5,4,4,5,4,2,2,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,5,9,6,5,5,2,4,6,2
113,2,0,3,1,5,10,9,8,3,124,0,0.85,0,22,4,40,10,10,10,10,20,1,7,6,7,5,5,8,8,8,2,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,5,9,8,1,10,1,1,4,2
113,2,0,3,1,5,10,9,3,4,125,1,0.76,1,21,2,20,15,20,15,12,18,1,8,8,7,7,7,6,7,5,1,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,10,9,10,10,10,7,9,2,1
113,2,0,3,1,5,10,9,6,5,126,1,0.44,1,22,2,25,40,15,10,5,5,1,6,8,9,9,8,6,7,8,2,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,6,9,8,7,7,6,7,7,2
113,2,0,3,1,5,10,9,2,6,127,0,-0.28,1,22,2,25,25,25,15,5,5,0,5,5,5,5,5,5,5,8,2,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,9,9,8,10,7,8,9,7,2
113,2,0,3,1,5,10,9,4,7,128,1,-0.09,1,21,2,40,15,10,20,10,5,1,7,9,9,8,8,8,7,8,2,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,6,10,9,8,7,4,6,8,2
113,2,0,3,1,5,10,9,9,10,131,0,0.45,0,19,4,25,10,20,20,10,15,0,5,5,5,5,5,5,5,1,2,21,8,8,10,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,7,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,4,9,8,3,6,2,3,5,2
115,4,0,7,1,5,10,1,3,1,122,0,-0.05,0,22,6,40,15,10,20,5,10,0,10,10,10,10,10,10,10,1,1,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,10,10,10,10,10,10,10,1,1
115,4,0,7,1,5,10,1,7,2,123,0,0.07,0,18,4,50,10,20,5,5,10,0,4,5,4,4,5,4,4,2,2,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,6,10,10,7,6,5,5,8,2
115,4,0,7,1,5,10,1,10,3,124,0,0.58,0,22,4,40,10,10,10,10,20,1,6,2,4,4,4,6,6,6,1,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,2,10,10,2,10,2,2,6,1
115,4,0,7,1,5,10,1,5,4,125,1,0.71,1,21,2,20,15,20,15,12,18,1,10,10,9,10,9,10,10,10,1,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,1,10,10,10,10,10,10,10,10,1
115,4,0,7,1,5,10,1,8,5,126,0,0.4,1,22,2,25,40,15,10,5,5,0,5,7,6,6,6,5,5,5,2,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,6,10,10,8,10,6,8,8,2
115,4,0,7,1,5,10,1,4,6,127,1,-0.09,1,22,2,25,25,25,15,5,5,1,7,3,7,10,7,8,7,10,1,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,1,8,5,9,9,10,8,7,7,1
115,4,0,7,1,5,10,1,6,7,128,1,-0.13,1,21,2,40,15,10,20,10,5,1,9,7,6,10,8,7,8,9,2,21,3,7,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,1,9,10,9,8,8,7,8,8,2
117,6,0,11,1,5,10,2,4,1,122,0,0.12,0,22,6,40,15,10,20,5,10,0,10,10,10,10,10,10,10,1,1,21,8,10,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,1,10,10,10,10,10,10,8,1,1
117,6,0,11,1,5,10,2,6,4,125,1,0.47,1,21,2,20,15,20,15,12,18,1,10,5,6,10,10,10,10,9,1,21,8,10,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,1,10,10,10,10,10,10,10,9,1
117,6,0,11,1,5,10,2,9,5,126,0,0.3,1,22,2,25,40,15,10,5,5,0,7,7,7,7,7,8,7,3,2,21,8,10,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,6,10,9,7,8,6,7,4,1
117,6,0,11,1,5,10,2,5,6,127,0,0,1,22,2,25,25,25,15,5,5,1,7,7,8,8,10,6,7,10,2,21,8,10,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,8,6,7,6,8,5,7,2,2
117,6,0,11,1,5,10,2,7,7,128,0,-0.5,1,21,2,40,15,10,20,10,5,1,8,8,9,9,7,7,8,8,2,21,8,10,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,7,8,6,6,6,6,8,1,2
120,11,0,19,1,5,10,3,5,1,122,1,0.4,0,22,6,40,15,10,20,5,10,1,6,7,7,7,7,7,8,9,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,7,8,7,8,8,5,6,8,2
120,11,0,19,1,5,10,3,9,2,123,0,-0.31,0,18,4,50,10,20,5,5,10,0,9,6,8,5,7,4,5,8,1,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,5,8,6,2,2,2,4,6,2
120,11,0,19,1,5,10,3,2,3,124,0,0.64,0,22,4,40,10,10,10,10,20,0,7,5,6,6,8,7,8,8,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,2,1,4,1,6,0,1,8,2
120,11,0,19,1,5,10,3,7,4,125,1,0.53,0,21,2,20,15,20,15,12,18,1,9,8,7,8,7,7,7,7,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,6,8,8,6,8,5,5,7,2
120,11,0,19,1,5,10,3,10,5,126,0,0.69,0,22,2,25,40,15,10,5,5,1,7,7,7,7,6,8,7,7,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,8,10,8,7,8,6,7,8,2
120,11,0,19,1,5,10,3,6,6,127,0,-0.36,0,22,2,25,25,25,15,5,5,1,8,5,7,8,5,6,7,10,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,9,4,5,2,2,1,2,7,2
120,11,0,19,1,5,10,3,8,7,128,1,0,0,21,2,40,15,10,20,10,5,1,8,8,10,10,8,7,8,8,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,8,7,8,6,5,2,6,5,2
120,11,0,19,1,5,10,3,3,10,131,0,0.54,0,19,4,25,10,20,20,10,15,0,6,6,7,6,6,2,5,1,2,20,6,4,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,3,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,7,8,6,5,7,2,5,5,2
121,12,0,20,1,5,10,10,2,1,122,0,0.04,0,22,6,40,15,10,20,5,10,0,6,9,8,7,6,6,7,7,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,8,10,10,7,7,8,9,1,2
121,12,0,20,1,5,10,10,6,2,123,0,-0.28,0,18,4,50,10,20,5,5,10,0,5,4,5,4,5,4,3,1,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,9,10,7,5,10,9,9,1,2
121,12,0,20,1,5,10,10,9,3,124,0,0.83,0,22,4,40,10,10,10,10,20,1,2,7,9,6,7,7,7,7,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,0,4,6,7,6,6,1,5,10,2
121,12,0,20,1,5,10,10,4,4,125,0,0.72,1,21,2,20,15,20,15,12,18,0,4,6,6,5,4,2,3,5,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,6,10,10,8,8,4,8,1,2
121,12,0,20,1,5,10,10,7,5,126,0,0.14,1,22,2,25,40,15,10,5,5,0,4,8,7,6,6,5,5,7,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,8,7,10,7,10,9,9,1,2
121,12,0,20,1,5,10,10,3,6,127,0,-0.36,1,22,2,25,25,25,15,5,5,0,5,8,7,0,5,0,4,7,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,0,4,4,2,1,1,1,1,1,2
121,12,0,20,1,5,10,10,5,7,128,0,-0.15,1,21,2,40,15,10,20,10,5,0,6,9,7,7,8,7,5,8,2,21,3,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,9,10,10,5,7,4,9,1,2
122,1,1,2,1,5,10,6,8,1,112,1,-0.29,1,20,6,15,15,20,25,10,15,1,7,7,7,9,7,8,8,8,2,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,9,9,9,9,9,9,9,7,2
122,1,1,2,1,5,10,9,1,2,113,0,0.08,0,21,2,15,15,25,25,15,5,1,8,10,9,10,5,5,8,1,1,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,10,10,10,10,10,10,10,1,1
122,1,1,2,1,5,10,7,9,3,114,0,0.48,0,20,1,20,20,20,20,10,10,1,7,6,6,7,4,4,6,6,2,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,6,10,7,7,7,7,8,4,2
122,1,1,2,1,5,10,1,3,4,115,0,-0.05,0,21,2,20,10,30,20,15,5,0,10,10,10,10,10,10,10,1,1,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,10,10,10,10,10,10,10,1,1
122,1,1,2,1,5,10,8,10,5,116,1,0.08,0,21,2,15,15,25,25,20,0,1,10,10,10,10,10,10,10,10,1,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,10,10,10,10,10,10,10,10,1
122,1,1,2,1,5,10,2,4,6,117,0,0.12,0,21,2,20,10,20,20,20,10,1,10,10,10,10,10,10,8,1,1,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,10,10,10,10,10,10,10,1,1
122,1,1,2,1,5,10,3,5,11,120,1,0.4,0,20,3,10,10,35,35,8,2,1,7,8,7,8,8,5,6,8,2,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,6,7,7,7,7,7,8,9,2
122,1,1,2,1,5,10,10,2,12,121,0,0.04,0,21,2,35,15,5,30,15,0,1,8,10,10,7,7,8,9,1,2,22,1,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,6,9,8,7,6,6,7,7,2
123,2,1,4,1,5,10,6,2,1,112,0,-0.37,0,20,6,15,15,20,25,10,15,0,4,8,7,4,9,3,4,5,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,1,9,7,7,6,4,5,8,2,2
123,2,1,4,1,5,10,9,5,2,113,0,-0.22,0,21,2,15,15,25,25,15,5,0,5,9,6,5,5,2,4,6,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,6,5,5,4,4,5,4,2,2
123,2,1,4,1,5,10,7,3,3,114,0,0.13,0,20,1,20,20,20,20,10,10,1,8,7,6,6,5,4,7,7,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,4,6,6,5,4,5,4,1,2
123,2,1,4,1,5,10,1,7,4,115,0,0.07,0,21,2,20,10,30,20,15,5,0,6,10,10,7,6,5,5,8,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,4,5,4,4,5,4,4,2,2
123,2,1,4,1,5,10,8,4,5,116,0,-0.41,0,21,2,15,15,25,25,20,0,1,7,10,8,8,8,6,8,7,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,6,5,5,4,4,6,4,2,2
123,2,1,4,1,5,10,3,9,11,120,0,-0.31,0,20,3,10,10,35,35,8,2,0,5,8,6,2,2,2,4,6,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,9,6,8,5,7,4,5,8,1
123,2,1,4,1,5,10,10,6,12,121,0,-0.28,0,21,2,35,15,5,30,15,0,1,9,10,7,5,10,9,9,1,2,18,5,5,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,5,4,5,4,5,4,3,1,2
124,3,1,6,1,5,10,6,5,1,112,0,0.26,0,20,6,15,15,20,25,10,15,0,5,1,6,2,8,1,1,2,2,22,8,1,1,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,6,7,7,4,4,5,6,6,2
124,3,1,6,1,5,10,9,8,2,113,0,0.85,0,21,2,15,15,25,25,15,5,0,5,9,8,1,10,1,1,4,2,22,8,1,1,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,7,6,7,5,5,8,8,8,2
124,3,1,6,1,5,10,7,6,3,114,0,-0.04,0,20,1,20,20,20,20,10,10,0,4,3,4,2,9,3,2,2,2,22,8,1,1,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,5,6,8,7,7,7,7,2,1
124,3,1,6,1,5,10,1,10,4,115,0,0.58,0,21,2,20,10,30,20,15,5,0,2,10,10,2,10,2,2,6,1,22,8,1,1,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,6,2,4,4,4,6,6,6,1
